Symbol,PN,Type,Date,Volatility,
NG,N/A,QMLE-Trade,2017-10-13,0.264196,0.016642784
NG,N/A,QMLE-Trade,2017-10-16,0.287085,0.018084655
NG,N/A,QMLE-Trade,2017-10-17,0.282554,0.017799229
NG,N/A,QMLE-Trade,2017-10-18,0.265202,0.016706156
NG,N/A,QMLE-Trade,2017-10-19,0.387749,0.024425891
NG,N/A,QMLE-Trade,2017-10-20,0.368043,0.02318453
NG,N/A,QMLE-Trade,2017-10-23,0.316193,0.019918287
NG,N/A,QMLE-Trade,2017-10-24,0.220106,0.013865375
NG,N/A,QMLE-Trade,2017-10-25,0.233366,0.014700676
NG,N/A,QMLE-Trade,2017-10-26,0.245463,0.015462716
NG,N/A,QMLE-Trade,2017-10-27,0.276644,0.017426934
NG,N/A,QMLE-Trade,2017-10-30,0.254596,0.01603804
NG,N/A,QMLE-Trade,2017-10-31,0.258127,0.016260473
NG,N/A,QMLE-Trade,2017-11-01,0.291201,0.018343939
NG,N/A,QMLE-Trade,2017-11-02,0.299543,0.018869435
NG,N/A,QMLE-Trade,2017-11-03,0.226306,0.014255938
NG,N/A,QMLE-Trade,2017-11-06,0.249461,0.015714566
NG,N/A,QMLE-Trade,2017-11-07,0.321507,0.020253037
NG,N/A,QMLE-Trade,2017-11-08,0.263939,0.016626594
NG,N/A,QMLE-Trade,2017-11-09,0.296329,0.018666972
NG,N/A,QMLE-Trade,2017-11-10,0.256203,0.016139272
NG,N/A,QMLE-Trade,2017-11-13,0.32715,0.020608513
NG,N/A,QMLE-Trade,2017-11-14,0.300635,0.018938225
NG,N/A,QMLE-Trade,2017-11-15,0.312876,0.019709335
NG,N/A,QMLE-Trade,2017-11-16,0.299945,0.018894759
NG,N/A,QMLE-Trade,2017-11-17,0.265697,0.016737338
NG,N/A,QMLE-Trade,2017-11-20,0.27334,0.017218802
NG,N/A,QMLE-Trade,2017-11-21,0.24042,0.015145036
NG,N/A,QMLE-Trade,2017-11-22,0.219462,0.013824807
NG,N/A,QMLE-Trade,2017-11-24,0.29005,0.018271433
NG,N/A,QMLE-Trade,2017-11-27,0.316515,0.019938571
NG,N/A,QMLE-Trade,2017-11-28,0.274856,0.017314301
NG,N/A,QMLE-Trade,2017-11-29,0.280447,0.0176665
NG,N/A,QMLE-Trade,2017-11-30,0.368747,0.023228878
NG,N/A,QMLE-Trade,2017-12-01,0.369835,0.023297415
NG,N/A,QMLE-Trade,2017-12-04,0.404491,0.025480538
NG,N/A,QMLE-Trade,2017-12-05,0.376046,0.023688671
NG,N/A,QMLE-Trade,2017-12-06,0.350575,0.022084149
NG,N/A,QMLE-Trade,2017-12-07,0.410109,0.025834439
NG,N/A,QMLE-Trade,2017-12-08,0.356215,0.022439436
NG,N/A,QMLE-Trade,2017-12-11,0.362268,0.022820739
NG,N/A,QMLE-Trade,2017-12-12,0.437187,0.027540192
NG,N/A,QMLE-Trade,2017-12-13,0.407683,0.025681615
NG,N/A,QMLE-Trade,2017-12-14,0.43135,0.027172496
NG,N/A,QMLE-Trade,2017-12-15,0.422863,0.026637865
NG,N/A,QMLE-Trade,2017-12-18,0.402982,0.02538548
NG,N/A,QMLE-Trade,2017-12-19,0.438253,0.027607344
NG,N/A,QMLE-Trade,2017-12-20,0.385223,0.024266768
NG,N/A,QMLE-Trade,2017-12-21,0.516194,0.032517166
NG,N/A,QMLE-Trade,2017-12-22,0.335393,0.021127773
NG,N/A,QMLE-Trade,2017-12-26,0.463444,0.029194228
NG,N/A,QMLE-Trade,2017-12-27,0.426838,0.026888267
NG,N/A,QMLE-Trade,2017-12-28,0.403257,0.025402803
NG,N/A,QMLE-Trade,2017-12-29,0.475995,0.029984867
NG,N/A,QMLE-Trade,2018-01-02,0.619794,0.039043352
NG,N/A,QMLE-Trade,2018-01-03,0.465931,0.029350894
NG,N/A,QMLE-Trade,2018-01-04,0.544589,0.034305882
NG,N/A,QMLE-Trade,2018-01-05,0.463174,0.029177219
NG,N/A,QMLE-Trade,2018-01-08,0.448943,0.028280751
NG,N/A,QMLE-Trade,2018-01-09,0.435024,0.027403936
NG,N/A,QMLE-Trade,2018-01-10,0.442461,0.027872423
NG,N/A,QMLE-Trade,2018-01-11,0.498533,0.031404627
NG,N/A,QMLE-Trade,2018-01-12,0.571039,0.035972076
NG,N/A,QMLE-Trade,2018-01-16,0.541157,0.034089687
NG,N/A,QMLE-Trade,2018-01-17,0.504823,0.03180086
NG,N/A,QMLE-Trade,2018-01-18,0.55359,0.034872892
NG,N/A,QMLE-Trade,2018-01-19,0.48704,0.030680636
NG,N/A,QMLE-Trade,2018-01-22,0.426707,0.026880014
NG,N/A,QMLE-Trade,2018-01-23,0.535703,0.033746117
NG,N/A,QMLE-Trade,2018-01-24,0.454072,0.028603847
NG,N/A,QMLE-Trade,2018-01-25,0.551012,0.034710493
NG,N/A,QMLE-Trade,2018-01-26,0.405868,0.025567281
NG,N/A,QMLE-Trade,2018-01-29,0.502318,0.03164306
NG,N/A,QMLE-Trade,2018-01-30,0.501004,0.031560285
NG,N/A,QMLE-Trade,2018-01-31,0.505392,0.031836703
NG,N/A,QMLE-Trade,2018-02-01,0.477616,0.03008698
NG,N/A,QMLE-Trade,2018-02-02,0.482062,0.030367052
NG,N/A,QMLE-Trade,2018-02-05,0.397799,0.025058982
NG,N/A,QMLE-Trade,2018-02-06,0.398282,0.025089408
NG,N/A,QMLE-Trade,2018-02-07,0.393989,0.024818974
NG,N/A,QMLE-Trade,2018-02-08,0.413887,0.02607243
NG,N/A,QMLE-Trade,2018-02-09,0.36746,0.023147804
NG,N/A,QMLE-Trade,2018-02-12,0.41286,0.026007735
NG,N/A,QMLE-Trade,2018-02-13,0.345463,0.021762123
NG,N/A,QMLE-Trade,2018-02-14,0.343674,0.021649427
NG,N/A,QMLE-Trade,2018-02-15,0.40972,0.025809934
NG,N/A,QMLE-Trade,2018-02-16,0.327836,0.020651727
NG,N/A,QMLE-Trade,2018-02-20,0.360714,0.022722846
NG,N/A,QMLE-Trade,2018-02-21,0.361324,0.022761273
NG,N/A,QMLE-Trade,2018-02-22,0.283747,0.017874381
NG,N/A,QMLE-Trade,2018-02-23,0.29494,0.018579474
NG,N/A,QMLE-Trade,2018-02-26,0.32573,0.020519061
NG,N/A,QMLE-Trade,2018-02-27,0.304777,0.019199146
NG,N/A,QMLE-Trade,2018-02-28,0.287391,0.018103931
NG,N/A,QMLE-Trade,2018-03-01,0.363131,0.022875103
NG,N/A,QMLE-Trade,2018-03-02,0.264825,0.016682407
NG,N/A,QMLE-Trade,2018-03-05,0.245396,0.015458495
NG,N/A,QMLE-Trade,2018-03-06,0.189996,0.011968623
NG,N/A,QMLE-Trade,2018-03-07,0.16541,0.010419851
NG,N/A,QMLE-Trade,2018-03-08,0.229975,0.014487063
NG,N/A,QMLE-Trade,2018-03-09,0.224908,0.014167872
NG,N/A,QMLE-Trade,2018-03-12,0.236292,0.014884997
NG,N/A,QMLE-Trade,2018-03-13,0.197744,0.012456701
NG,N/A,QMLE-Trade,2018-03-14,0.272465,0.017163682
NG,N/A,QMLE-Trade,2018-03-15,0.26004,0.01638098
NG,N/A,QMLE-Trade,2018-03-16,0.198787,0.012522404
NG,N/A,QMLE-Trade,2018-03-19,0.255735,0.016109791
NG,N/A,QMLE-Trade,2018-03-20,0.210909,0.013286018
NG,N/A,QMLE-Trade,2018-03-21,0.250981,0.015810317
NG,N/A,QMLE-Trade,2018-03-22,0.220849,0.013912179
NG,N/A,QMLE-Trade,2018-03-23,0.254735,0.016046797
NG,N/A,QMLE-Trade,2018-03-26,0.263359,0.016590058
NG,N/A,QMLE-Trade,2018-03-27,0.251516,0.015844019
NG,N/A,QMLE-Trade,2018-03-28,0.262742,0.01655119
NG,N/A,QMLE-Trade,2018-03-29,0.291817,0.018382743
NG,N/A,QMLE-Trade,2018-04-02,0.277818,0.017500889
NG,N/A,QMLE-Trade,2018-04-03,0.228518,0.014395281
NG,N/A,QMLE-Trade,2018-04-04,0.255479,0.016093664
NG,N/A,QMLE-Trade,2018-04-05,0.288217,0.018155964
NG,N/A,QMLE-Trade,2018-04-06,0.225495,0.01420485
NG,N/A,QMLE-Trade,2018-04-09,0.24481,0.01542158
NG,N/A,QMLE-Trade,2018-04-10,0.321,0.020221099
NG,N/A,QMLE-Trade,2018-04-11,0.251973,0.015872807
NG,N/A,QMLE-Trade,2018-04-12,0.280508,0.017670343
NG,N/A,QMLE-Trade,2018-04-13,0.246363,0.01551941
NG,N/A,QMLE-Trade,2018-04-16,0.260591,0.01641569
NG,N/A,QMLE-Trade,2018-04-17,0.224614,0.014149352
NG,N/A,QMLE-Trade,2018-04-18,0.198553,0.012507663
NG,N/A,QMLE-Trade,2018-04-19,0.300573,0.018934319
NG,N/A,QMLE-Trade,2018-04-20,0.206938,0.013035869
NG,N/A,QMLE-Trade,2018-04-23,0.229084,0.014430936
NG,N/A,QMLE-Trade,2018-04-24,0.191068,0.012036153
NG,N/A,QMLE-Trade,2018-04-25,0.23704,0.014932116
NG,N/A,QMLE-Trade,2018-04-26,0.229765,0.014473835
NG,N/A,QMLE-Trade,2018-04-27,0.234167,0.014751134
NG,N/A,QMLE-Trade,2018-04-30,0.187414,0.011805972
NG,N/A,QMLE-Trade,2018-05-01,0.233146,0.014686818
NG,N/A,QMLE-Trade,2018-05-02,0.230501,0.014520198
NG,N/A,QMLE-Trade,2018-05-03,0.23467,0.01478282
NG,N/A,QMLE-Trade,2018-05-04,0.197025,0.012411408
NG,N/A,QMLE-Trade,2018-05-07,0.221217,0.013935361
NG,N/A,QMLE-Trade,2018-05-08,0.23612,0.014874162
NG,N/A,QMLE-Trade,2018-05-09,0.184861,0.011645148
NG,N/A,QMLE-Trade,2018-05-10,0.265406,0.016719006
NG,N/A,QMLE-Trade,2018-05-11,0.151033,0.009514185
NG,N/A,QMLE-Trade,2018-05-14,0.183462,0.01155702
NG,N/A,QMLE-Trade,2018-05-15,0.201103,0.012668298
NG,N/A,QMLE-Trade,2018-05-16,0.175812,0.011075115
NG,N/A,QMLE-Trade,2018-05-17,0.259957,0.016375752
NG,N/A,QMLE-Trade,2018-05-18,0.147049,0.009263216
NG,N/A,QMLE-Trade,2018-05-21,0.216177,0.013617871
NG,N/A,QMLE-Trade,2018-05-22,0.196974,0.012408196
NG,N/A,QMLE-Trade,2018-05-23,0.170278,0.010726506
NG,N/A,QMLE-Trade,2018-05-24,0.188633,0.011882762
NG,N/A,QMLE-Trade,2018-05-25,0.208259,0.013119084
NG,N/A,QMLE-Trade,2018-05-29,0.266062,0.016760331
NG,N/A,QMLE-Trade,2018-05-30,0.204937,0.012909818
NG,N/A,QMLE-Trade,2018-05-31,0.261535,0.016475156
NG,N/A,QMLE-Trade,2018-06-01,0.236783,0.014915927
NG,N/A,QMLE-Trade,2018-06-04,0.220335,0.0138798
NG,N/A,QMLE-Trade,2018-06-05,0.208726,0.013148502
NG,N/A,QMLE-Trade,2018-06-06,0.224779,0.014159746
NG,N/A,QMLE-Trade,2018-06-07,0.284565,0.01792591
NG,N/A,QMLE-Trade,2018-06-08,0.229528,0.014458905
NG,N/A,QMLE-Trade,2018-06-11,0.203097,0.012793908
NG,N/A,QMLE-Trade,2018-06-12,0.225459,0.014202582
NG,N/A,QMLE-Trade,2018-06-13,0.230692,0.01453223
NG,N/A,QMLE-Trade,2018-06-14,0.244309,0.01539002
NG,N/A,QMLE-Trade,2018-06-15,0.218884,0.013788396
NG,N/A,QMLE-Trade,2018-06-18,0.210172,0.013239592
NG,N/A,QMLE-Trade,2018-06-19,0.184377,0.011614659
NG,N/A,QMLE-Trade,2018-06-20,0.198881,0.012528325
NG,N/A,QMLE-Trade,2018-06-21,0.218,0.013732709
NG,N/A,QMLE-Trade,2018-06-22,0.206806,0.013027553
NG,N/A,QMLE-Trade,2018-06-25,0.168062,0.010586911
NG,N/A,QMLE-Trade,2018-06-26,0.165618,0.010432953
NG,N/A,QMLE-Trade,2018-06-27,0.201406,0.012687385
NG,N/A,QMLE-Trade,2018-06-28,0.240339,0.015139934
NG,N/A,QMLE-Trade,2018-06-29,0.217589,0.013706819
NG,N/A,QMLE-Trade,2018-07-02,0.18939,0.011930449
NG,N/A,QMLE-Trade,2018-07-03,0.180717,0.011384101
NG,N/A,QMLE-Trade,2018-07-05,0.208768,0.013151148
NG,N/A,QMLE-Trade,2018-07-06,0.195491,0.012314775
NG,N/A,QMLE-Trade,2018-07-09,0.233642,0.014718063
NG,N/A,QMLE-Trade,2018-07-10,0.167869,0.010574753
NG,N/A,QMLE-Trade,2018-07-11,0.159062,0.010019964
NG,N/A,QMLE-Trade,2018-07-12,0.193103,0.012164346
NG,N/A,QMLE-Trade,2018-07-13,0.180407,0.011364573
NG,N/A,QMLE-Trade,2018-07-16,0.223859,0.014101791
NG,N/A,QMLE-Trade,2018-07-17,0.199341,0.012557303
NG,N/A,QMLE-Trade,2018-07-18,0.162345,0.010226774
NG,N/A,QMLE-Trade,2018-07-19,0.233507,0.014709558
NG,N/A,QMLE-Trade,2018-07-20,0.151638,0.009552296
NG,N/A,QMLE-Trade,2018-07-23,0.151174,0.009523067
NG,N/A,QMLE-Trade,2018-07-24,0.157656,0.009931394
NG,N/A,QMLE-Trade,2018-07-25,0.124399,0.0078364
NG,N/A,QMLE-Trade,2018-07-26,0.198399,0.012497962
NG,N/A,QMLE-Trade,2018-07-27,0.150952,0.009509082
NG,N/A,QMLE-Trade,2018-07-31,0.22221,0.013997914
NG,N/A,QMLE-Trade,2018-08-01,0.263131,0.016575695
NG,N/A,QMLE-Trade,2018-08-02,0.283732,0.017873436
NG,N/A,QMLE-Trade,2018-08-03,0.159498,0.01004743
NG,N/A,QMLE-Trade,2018-08-06,0.17907,0.01128035
NG,N/A,QMLE-Trade,2018-08-07,0.140809,0.008870133
NG,N/A,QMLE-Trade,2018-08-08,0.153985,0.009700143
NG,N/A,QMLE-Trade,2018-08-09,0.181746,0.011448922
NG,N/A,QMLE-Trade,2018-08-10,0.175476,0.011053949
NG,N/A,QMLE-Trade,2018-08-13,0.192883,0.012150487
NG,N/A,QMLE-Trade,2018-08-14,0.177615,0.011188693
NG,N/A,QMLE-Trade,2018-08-15,0.199151,0.012545334
NG,N/A,QMLE-Trade,2018-08-17,0.167817,0.010571477
NG,N/A,QMLE-Trade,2018-08-20,0.212168,0.013365328
NG,N/A,QMLE-Trade,2018-08-21,0.198314,0.012492608
NG,N/A,QMLE-Trade,2018-08-22,0.172553,0.010869817
NG,N/A,QMLE-Trade,2018-08-23,0.18992,0.011963835
NG,N/A,QMLE-Trade,2018-08-24,0.163297,0.010286744
NG,N/A,QMLE-Trade,2018-08-27,0.167455,0.010548673
NG,N/A,QMLE-Trade,2018-08-28,0.14248,0.008975396
NG,N/A,QMLE-Trade,2018-08-29,0.179199,0.011288476
NG,N/A,QMLE-Trade,2018-08-30,0.24564,0.015473866
NG,N/A,QMLE-Trade,2018-08-31,0.159672,0.010058391
NG,N/A,QMLE-Trade,2018-09-04,0.213091,0.013423471
NG,N/A,QMLE-Trade,2018-09-05,0.188919,0.011900778
NG,N/A,QMLE-Trade,2018-09-06,0.210596,0.013266301
NG,N/A,QMLE-Trade,2018-09-07,0.189238,0.011920873
NG,N/A,QMLE-Trade,2018-09-10,0.211156,0.013301578
NG,N/A,QMLE-Trade,2018-09-11,0.185401,0.011679165
NG,N/A,QMLE-Trade,2018-09-12,0.207624,0.013079083
NG,N/A,QMLE-Trade,2018-09-13,0.237879,0.014984968
NG,N/A,QMLE-Trade,2018-09-14,0.172827,0.010887078
NG,N/A,QMLE-Trade,2018-09-17,0.174419,0.010987364
NG,N/A,QMLE-Trade,2018-09-18,0.22176,0.013969567
NG,N/A,QMLE-Trade,2018-09-19,0.230568,0.014524419
NG,N/A,QMLE-Trade,2018-09-20,0.272077,0.01713924
NG,N/A,QMLE-Trade,2018-09-21,0.158083,0.009958293
NG,N/A,QMLE-Trade,2018-09-24,0.213349,0.013439724
NG,N/A,QMLE-Trade,2018-09-25,0.191068,0.012036153
NG,N/A,QMLE-Trade,2018-09-26,0.238907,0.015049726
NG,N/A,QMLE-Trade,2018-09-27,0.296229,0.018660673
NG,N/A,QMLE-Trade,2018-09-28,0.284629,0.017929942
NG,N/A,QMLE-Trade,2018-10-01,0.282409,0.017790095
NG,N/A,QMLE-Trade,2018-10-02,0.273222,0.017211368
NG,N/A,QMLE-Trade,2018-10-04,0.333887,0.021032904
NG,N/A,QMLE-Trade,2018-10-05,0.340508,0.021449988
NG,N/A,QMLE-Trade,2018-10-09,0.347403,0.021884332
NG,N/A,QMLE-Trade,2018-10-10,0.364964,0.022990571
NG,N/A,QMLE-Trade,2018-10-11,0.419666,0.026436473
NG,N/A,QMLE-Trade,2018-10-12,0.395508,0.024914662
NG,N/A,QMLE-Trade,2018-10-15,0.396142,0.0249546
NG,N/A,QMLE-Trade,2018-10-16,0.407188,0.025650433
NG,N/A,QMLE-Trade,2018-10-17,0.337937,0.02128803
NG,N/A,QMLE-Trade,2018-10-18,0.362404,0.022829306
NG,N/A,QMLE-Trade,2018-10-19,0.369626,0.023284249
NG,N/A,QMLE-Trade,2018-10-22,0.338239,0.021307054
NG,N/A,QMLE-Trade,2018-10-23,0.38891,0.024499027
NG,N/A,QMLE-Trade,2018-10-24,0.338267,0.021308818
NG,N/A,QMLE-Trade,2018-10-25,0.357075,0.022493611
NG,N/A,QMLE-Trade,2018-10-26,0.353591,0.022274139
NG,N/A,QMLE-Trade,2018-10-29,0.288259,0.01815861
NG,N/A,QMLE-Trade,2018-10-30,0.333156,0.020986855
NG,N/A,QMLE-Trade,2018-10-31,0.324279,0.020427657
NG,N/A,QMLE-Trade,2018-11-01,0.350448,0.022076149
NG,N/A,QMLE-Trade,2018-11-02,0.354533,0.02233348
NG,N/A,QMLE-Trade,2018-11-05,0.405825,0.025564572
NG,N/A,QMLE-Trade,2018-11-06,0.303575,0.019123427
NG,N/A,QMLE-Trade,2018-11-08,0.321599,0.020258833
NG,N/A,QMLE-Trade,2018-11-13,0.658464,0.041479333
NG,N/A,QMLE-Trade,2018-11-14,1.39944,0.088156434
NG,N/A,QMLE-Trade,2018-11-15,1.38666,0.087351369
NG,N/A,QMLE-Trade,2018-11-16,1.23126,0.07756209
NG,N/A,QMLE-Trade,2018-11-19,1.12005,0.070556518
NG,N/A,QMLE-Trade,2018-11-20,1.131,0.071246303
NG,N/A,QMLE-Trade,2018-11-21,1.13974,0.071796871
NG,N/A,QMLE-Trade,2018-11-23,0.949306,0.059800657
NG,N/A,QMLE-Trade,2018-11-26,0.818471,0.051558827
NG,N/A,QMLE-Trade,2018-11-27,0.651588,0.041046186
NG,N/A,QMLE-Trade,2018-11-28,0.756137,0.047632154
NG,N/A,QMLE-Trade,2018-11-29,0.899935,0.056690576
NG,N/A,QMLE-Trade,2018-11-30,0.755458,0.047589381
NG,N/A,QMLE-Trade,2018-12-03,0.770094,0.048511362
NG,N/A,QMLE-Trade,2018-12-04,0.596196,0.037556818
NG,N/A,QMLE-Trade,2018-12-06,0.616129,0.038812479
NG,N/A,QMLE-Trade,2018-12-07,0.713921,0.044972796
NG,N/A,QMLE-Trade,2018-12-10,0.669766,0.042191292
NG,N/A,QMLE-Trade,2018-12-11,0.673002,0.042395141
NG,N/A,QMLE-Trade,2018-12-12,0.652625,0.041111511
NG,N/A,QMLE-Trade,2018-12-13,0.656212,0.04133747
NG,N/A,QMLE-Trade,2018-12-14,0.596038,0.037546865
NG,N/A,QMLE-Trade,2018-12-17,0.618324,0.038950751
NG,N/A,QMLE-Trade,2018-12-18,0.606309,0.038193877
NG,N/A,QMLE-Trade,2018-12-19,0.780059,0.049139098
NG,N/A,QMLE-Trade,2018-12-20,0.910503,0.057356298
NG,N/A,QMLE-Trade,2018-12-21,0.773483,0.048724849
NG,N/A,QMLE-Trade,2018-12-24,0.776492,0.048914398
NG,N/A,QMLE-Trade,2018-12-26,0.863104,0.054370441
NG,N/A,QMLE-Trade,2018-12-27,0.816393,0.051427925
NG,N/A,QMLE-Trade,2018-12-28,0.601099,0.037865678
NG,N/A,QMLE-Trade,2018-12-31,0.57977,0.036522077
NG,N/A,QMLE-Trade,2019-01-02,0.656517,0.041356684
NG,N/A,QMLE-Trade,2019-01-03,0.616031,0.038806305
NG,N/A,QMLE-Trade,2019-01-04,0.712214,0.044865265
NG,N/A,QMLE-Trade,2019-01-07,0.567862,0.035771944
NG,N/A,QMLE-Trade,2019-01-08,0.513434,0.032343302
NG,N/A,QMLE-Trade,2019-01-09,0.526566,0.03317054
NG,N/A,QMLE-Trade,2019-01-10,0.562375,0.035426295
NG,N/A,QMLE-Trade,2019-01-11,0.469938,0.029603311
NG,N/A,QMLE-Trade,2019-01-14,0.625356,0.039393725
NG,N/A,QMLE-Trade,2019-01-15,0.879605,0.055409907
NG,N/A,QMLE-Trade,2019-01-16,0.902998,0.056883527
NG,N/A,QMLE-Trade,2019-01-17,0.801291,0.050476588
NG,N/A,QMLE-Trade,2019-01-18,0.878129,0.055316927
NG,N/A,QMLE-Trade,2019-01-22,0.694021,0.043719214
NG,N/A,QMLE-Trade,2019-01-23,0.603267,0.038002249
NG,N/A,QMLE-Trade,2019-01-24,0.545955,0.034391932
NG,N/A,QMLE-Trade,2019-01-25,0.505268,0.031828892
NG,N/A,QMLE-Trade,2019-01-28,0.370657,0.023349196
NG,N/A,QMLE-Trade,2019-01-29,0.456996,0.028788042
NG,N/A,QMLE-Trade,2019-01-30,0.376196,0.02369812
NG,N/A,QMLE-Trade,2019-01-31,0.504178,0.031760229
NG,N/A,QMLE-Trade,2019-02-01,0.391174,0.024641646
NG,N/A,QMLE-Trade,2019-02-04,0.374891,0.023615913
NG,N/A,QMLE-Trade,2019-02-05,0.311734,0.019637396
NG,N/A,QMLE-Trade,2019-02-06,0.31668,0.019948965
NG,N/A,QMLE-Trade,2019-02-07,0.377644,0.023789336
NG,N/A,QMLE-Trade,2019-02-08,0.364286,0.022947861
NG,N/A,QMLE-Trade,2019-02-11,0.405666,0.025554556
NG,N/A,QMLE-Trade,2019-02-12,0.408009,0.025702151
NG,N/A,QMLE-Trade,2019-02-13,0.455496,0.028693551
NG,N/A,QMLE-Trade,2019-02-14,0.359305,0.022634087
NG,N/A,QMLE-Trade,2019-02-15,0.312624,0.019693461
NG,N/A,QMLE-Trade,2019-02-19,0.344498,0.021701334
NG,N/A,QMLE-Trade,2019-02-20,0.279261,0.017591789
NG,N/A,QMLE-Trade,2019-02-21,0.299039,0.018837686
NG,N/A,QMLE-Trade,2019-02-22,0.260969,0.016439502
NG,N/A,QMLE-Trade,2019-02-25,0.264719,0.01667573
NG,N/A,QMLE-Trade,2019-02-26,0.288802,0.018192816
NG,N/A,QMLE-Trade,2019-02-27,0.280273,0.017655539
NG,N/A,QMLE-Trade,2019-02-28,0.292415,0.018420414
NG,N/A,QMLE-Trade,2019-03-01,0.298411,0.018798126
NG,N/A,QMLE-Trade,2019-03-04,0.334179,0.021051298
NG,N/A,QMLE-Trade,2019-03-05,0.23824,0.015007709
NG,N/A,QMLE-Trade,2019-03-06,0.238921,0.015050608
NG,N/A,QMLE-Trade,2019-03-07,0.260333,0.016399438
NG,N/A,QMLE-Trade,2019-03-08,0.212426,0.01338158
NG,N/A,QMLE-Trade,2019-03-11,0.272555,0.017169351
NG,N/A,QMLE-Trade,2019-03-12,0.203884,0.012843485
NG,N/A,QMLE-Trade,2019-03-13,0.253628,0.015977062
NG,N/A,QMLE-Trade,2019-03-14,0.195467,0.012313264
NG,N/A,QMLE-Trade,2019-03-15,0.244226,0.015384792
NG,N/A,QMLE-Trade,2019-03-18,0.202059,0.012728521
NG,N/A,QMLE-Trade,2019-03-19,0.234821,0.014792333
NG,N/A,QMLE-Trade,2019-03-20,0.233626,0.014717055
NG,N/A,QMLE-Trade,2019-03-21,0.212191,0.013366777
NG,N/A,QMLE-Trade,2019-03-22,0.477253,0.030064113
NG,N/A,QMLE-Trade,2019-03-25,0.246297,0.015515253
NG,N/A,QMLE-Trade,2019-03-26,0.217785,0.013719165
NG,N/A,QMLE-Trade,2019-03-27,0.182691,0.011508451
NG,N/A,QMLE-Trade,2019-03-28,0.256555,0.016161446
NG,N/A,QMLE-Trade,2019-03-29,0.235893,0.014859862
NG,N/A,QMLE-Trade,2019-04-01,0.232011,0.014615319
NG,N/A,QMLE-Trade,2019-04-02,0.222358,0.014007237
NG,N/A,QMLE-Trade,2019-04-03,0.169071,0.010650472
NG,N/A,QMLE-Trade,2019-04-04,0.174609,0.010999333
NG,N/A,QMLE-Trade,2019-04-05,0.166243,0.010472325
NG,N/A,QMLE-Trade,2019-04-08,0.232218,0.014628359
NG,N/A,QMLE-Trade,2019-04-09,0.217109,0.013676581
NG,N/A,QMLE-Trade,2019-04-10,0.207133,0.013048153
NG,N/A,QMLE-Trade,2019-04-11,0.257287,0.016207558
NG,N/A,QMLE-Trade,2019-04-12,0.185758,0.011701654
NG,N/A,QMLE-Trade,2019-04-15,0.18567,0.011696111
NG,N/A,QMLE-Trade,2019-04-16,0.119983,0.007558219
NG,N/A,QMLE-Trade,2019-04-17,0.181253,0.011417866
NG,N/A,QMLE-Trade,2019-04-18,0.179337,0.011297169
NG,N/A,QMLE-Trade,2019-04-22,0.206276,0.012994167
NG,N/A,QMLE-Trade,2019-04-23,0.206364,0.01299971
NG,N/A,QMLE-Trade,2019-04-24,0.157892,0.009946261
NG,N/A,QMLE-Trade,2019-04-25,0.242334,0.015265607
NG,N/A,QMLE-Trade,2019-04-26,0.280299,0.017657177
NG,N/A,QMLE-Trade,2019-04-29,0.224557,0.014145761
NG,N/A,QMLE-Trade,2019-04-30,0.208945,0.013162298
NG,N/A,QMLE-Trade,2019-05-01,0.221719,0.013966984
NG,N/A,QMLE-Trade,2019-05-02,0.249853,0.01573926
NG,N/A,QMLE-Trade,2019-05-03,0.232943,0.01467403
NG,N/A,QMLE-Trade,2019-05-06,0.204416,0.012876998
NG,N/A,QMLE-Trade,2019-05-07,0.190349,0.01199086
NG,N/A,QMLE-Trade,2019-05-08,0.20483,0.012903077
NG,N/A,QMLE-Trade,2019-05-09,0.175748,0.011071083
NG,N/A,QMLE-Trade,2019-05-10,0.260278,0.016395973
NG,N/A,QMLE-Trade,2019-05-13,0.248607,0.015660769
NG,N/A,QMLE-Trade,2019-05-14,0.223832,0.014100091
NG,N/A,QMLE-Trade,2019-05-16,0.23165,0.014592578
NG,N/A,QMLE-Trade,2019-05-17,0.212784,0.013404132
NG,N/A,QMLE-Trade,2019-05-20,0.241889,0.015237575
NG,N/A,QMLE-Trade,2019-05-21,0.208005,0.013103083
NG,N/A,QMLE-Trade,2019-05-22,0.212647,0.013395502
NG,N/A,QMLE-Trade,2019-05-23,0.203509,0.012819862
NG,N/A,QMLE-Trade,2019-05-24,0.257575,0.0162257
NG,N/A,QMLE-Trade,2019-05-28,0.268116,0.01688972
NG,N/A,QMLE-Trade,2019-05-29,0.252166,0.015884965
NG,N/A,QMLE-Trade,2019-05-30,0.307108,0.019345986
NG,N/A,QMLE-Trade,2019-05-31,0.271028,0.017073159
NG,N/A,QMLE-Trade,2019-06-03,0.448373,0.028244844
NG,N/A,QMLE-Trade,2019-06-04,0.2997,0.018879325
NG,N/A,QMLE-Trade,2019-06-05,0.279745,0.017622279
NG,N/A,QMLE-Trade,2019-06-06,0.36138,0.0227648
NG,N/A,QMLE-Trade,2019-06-07,0.308283,0.019420004
NG,N/A,QMLE-Trade,2019-06-10,0.316779,0.019955201
NG,N/A,QMLE-Trade,2019-06-11,0.280434,0.017665682
NG,N/A,QMLE-Trade,2019-06-12,0.278586,0.017549268
NG,N/A,QMLE-Trade,2019-06-13,0.31347,0.019746754
NG,N/A,QMLE-Trade,2019-06-14,0.256673,0.016168879
